10978,06:12:04,06:12:24,92,5,,0,0,5740.811,1,19,shp_1_23,7.593
10978,06:15:43,06:16:03,123,6,,0,0,7251.771,1,19,shp_1_23,17.806
10978,06:17:26,06:17:46,52,7,,0,0,8729.656,1,19,shp_1_23,10.725
10978,06:21:18,06:21:38,124,8,,0,0,11003.411,1,19,shp_1_23,8.876
10978,06:24:15,06:24:35,125,9,,0,0,12396.869,1,19,shp_1_23,8.371
10978,06:26:42,06:27:02,126,10,,0,0,13459.947,1,19,shp_1_23,9.448
10978,06:29:39,06:29:59,127,11,,0,0,14943.316,1,19,shp_1_23,6.092
10978,06:31:59,06:32:19,128,12,,0,0,15674.398,1,19,shp_1_23,8.620
10978,06:34:40,06:35:00,129,13,,0,0,16889.789,1,19,shp_1_23,8.817
10978,06:37:19,06:37:39,130,14,,0,0,18115.332,1,19,shp_1_23,7.144
10978,06:39:38,06:39:58,131,15,,0,0,18965.473,1,19,shp_1_23,6.637
10978,06:41:56,06:42:16,132,16,,0,0,19748.596,1,19,shp_1_23,8.353
10978,06:45:11,06:45:31,133,17,,0,0,21210.395,1,19,shp_1_23,7.925
10978,06:47:53,06:48:13,134,18,,0,0,22335.684,1,19,shp_1_23,7.687
10978,06:50:35,06:50:55,135,19,,0,0,23427.25,1,19,shp_1_23,8.681
10978,06:53:10,06:53:30,136,20,,0,0,24599.238,1,19,shp_1_23,10.655
10978,06:56:42,06:57:02,137,21,,0,0,26644.961,1,19,shp_1_23,7.133
10978,06:59:27,06:59:47,138,22,,0,0,27679.309,1,19,shp_1_23,0
11723,05:18:28,05:18:48,138,0,,0,0,0.0,1,20,shp_1_2,10.366
11723,05:21:36,05:21:56,139,1,,0,0,1741.552,1,20,shp_1_2,10.357
11723,05:24:43,05:25:03,140,2,,0,0,3471.212,1,20,shp_1_2,13.590
11723,05:26:58,05:27:18,141,3,,0,0,5034.022,1,20,shp_1_2,7.911
11723,05:29:14,05:29:34,142,4,,0,0,5951.744,1,20,shp_1_2,14.850
11723,05:31:51,05:32:11,143,5,,0,0,7986.233,1,20,shp_1_2,8.917
11723,05:34:23,05:34:43,144,6,,0,0,9163.31,1,20,shp_1_2,10.112
11723,05:36:51,05:37:11,145,7,,0,0,10457.678,1,20,shp_1_2,13.795
11723,05:39:28,05:39:48,146,8,,0,0,12347.634,1,20,shp_1_2,15.924
11723,05:42:18,05:42:38,147,9,,0,0,14736.22,1,20,shp_1_2,14.495
